violation_id,car_plate,camera_id_start,camera_id_end,timestamp_start,timestamp_end,speed_reading
b3dabc17-8ad8-47ec-96b4-768066a8dfc7,CJ 6,1,2,2016-01-05T08:54:36,2016-01-05T08:55:03.712688,129.9
0165ad50-5105-45d5-9330-c7160f2d6da1,KAA 1,2,3,2020-03-14T08:31:20.928149,2020-03-14T08:31:55.030638,105.6
42f2f712-644f-433c-8599-c02c082911c0,GUS 2,1,2,2017-08-08T08:05:07,2017-08-08T08:05:31.062591,149.6
71860486-76a6-46e8-9058-0cfc856a2c2b,CBN 5,2,3,2017-05-28T08:52:02.462163,2017-05-28T08:52:37.692047,102.2
e741348d-e52b-42ee-9944-58cec0fe0618,WXP 36,2,3,2017-10-03T08:02:32.024697,2017-10-03T08:03:08.743985,98.0
518d45f5-9459-440b-832f-547ddb92c363,FF 2005,1,2,2020-03-19T08:05:30,2020-03-19T08:05:57.236708,132.2
70c6222a-b1e9-4396-a5ae-865e81d982c9,QB 82,2,3,2017-06-08T08:42:02.973462,2017-06-08T08:42:36.296860,108.0
3690f68c-3c6a-476d-9d24-ab90bd5c63be,BAL 3,1,2,2018-12-24T08:38:46,2018-12-24T08:39:12.121573,137.8
8f2271e9-c329-4533-b138-36b8f617cedb,EEE 5439,1,2,2016-04-21T08:55:07,2016-04-21T08:55:36.760544,121.0
0b04a38f-0b06-4a78-95e8-3635a591b82a,GA 596,1,2,2018-09-03T08:51:00,2018-09-03T08:51:27.252263,132.1
8763ba84-d4ff-40d3-a22f-596f38a56096,VXZ 3470,1,2,2017-06-10T08:34:41,2017-06-10T08:35:12.858000,113.0
c0618d91-7c6b-4217-95a6-7c196122c2de,RG 093,1,2,2020-08-28T08:16:43,2020-08-28T08:17:08.862935,139.2
e38f0078-4a4f-41b1-a017-06f0e7eb847f,GG 82,1,2,2019-04-27T08:37:04,2019-04-27T08:37:29.706239,140.0
50759125-94d2-4767-8848-36254dccfc32,HNI 144,2,3,2015-12-06T08:21:46.147553,2015-12-06T08:22:22.627925,98.7
e80b7a8d-29bf-4265-a738-9bb2fc6b9240,RER 516,1,2,2019-03-12T08:38:45,2019-03-12T08:39:11.506557,135.8
c9e1dd70-c37d-4b30-a7cc-000728c49618,KM 88,2,3,2020-06-24T08:36:21.961252,2020-06-24T08:36:55.321147,107.9
e02e2c3d-f8b7-49db-9ebb-9c33ab2e7fb1,JA 057,2,3,2017-04-03T08:37:19.486587,2017-04-03T08:37:55.477591,100.0
37329136-2931-4868-b7bd-2049e07b1b35,AF 6128,2,3,2018-03-07T08:33:19.085134,2018-03-07T08:33:53.088292,105.9
157a3b49-f77e-4179-b98f-c70a07575d5a,TKT 09,1,2,2017-03-13T08:59:32,2017-03-13T08:59:57.300502,142.3
7c4e734a-3869-4b26-96fd-00388e81a5bf,GQ 90,1,2,2016-05-10T08:52:03,2016-05-10T08:52:35.360493,111.2
4d20ca1e-0908-4a9c-b932-ffa270d160d2,MWG 125,2,3,2020-10-03T08:29:37.317384,2020-10-03T08:30:15.651464,93.9
bce53e06-fd2b-4a5d-9208-367648664fd9,ULO 8,1,2,2020-09-16T08:04:03,2020-09-16T08:04:28.073155,143.6
3b48f826-9481-4710-b19d-3a14d97a0542,EU 6,1,2,2017-01-19T08:38:10,2017-01-19T08:38:37.236180,132.2
6d665848-4f1f-479b-a013-17ca4d1d25fd,BOL 09,1,2,2020-07-23T08:25:30,2020-07-23T08:25:55.683199,140.2
3731a08f-cd43-49dc-8f90-aded1532cfe0,SO 20,1,2,2015-05-19T08:30:03,2015-05-19T08:30:28.111797,143.4
e591653f-3946-4f23-afba-ca8a641957d5,XQ 8924,1,2,2020-10-31T08:07:23,2020-10-31T08:07:49.349304,136.6
f2e43215-5fb1-4093-820b-6f29b1466e7b,WE 45,1,2,2019-06-11T08:40:42,2019-06-11T08:41:07.081578,143.5
88311571-9eba-4319-814b-e553c3d2d40a,AL 6998,1,2,2015-05-27T08:27:06,2015-05-27T08:27:36.385820,118.5
99610862-aed3-4f6d-9c03-39620c9ba8db,KB 8246,1,2,2015-01-12T08:32:53,2015-01-12T08:33:17.462939,147.2
ef410a7a-8f0a-488f-bdf0-b22498f7a63c,HOB 9989,1,2,2017-07-31T08:59:18,2017-07-31T08:59:46.736782,125.3
ec73cf98-d7ef-492e-adb3-f22f09bc902d,QCS 323,1,2,2020-08-13T08:35:15,2020-08-13T08:35:42.448591,131.2
bdcab2b8-bdc7-4fc0-9212-6a1f88588c64,QCR 654,2,3,2020-06-10T08:04:16.367741,2020-06-10T08:04:50.978653,104.0
e4a3a152-3518-4622-966e-78bbfa604226,GFM 994,2,3,2017-12-02T08:45:23.320883,2017-12-02T08:45:57.520523,105.3
4ecf5cb3-26d8-4da1-825a-54989d273722,MS 0783,1,2,2019-02-23T08:02:49,2019-02-23T08:03:15.831967,134.2
bed79361-a5f3-4a4d-87a8-1e0b989d7e6c,HG 1,2,3,2015-08-27T08:57:08.539946,2015-08-27T08:57:47.651301,92.0
2a3772d6-761c-4703-b9f4-f88dcc8ae37e,EK 7,1,2,2015-04-19T08:19:17,2015-04-19T08:19:45.209895,127.6
7e691aa1-7dd2-4bc8-b03a-09a162482e38,BWR 198,2,3,2016-11-26T08:05:17.149238,2016-11-26T08:05:51.589866,104.5
9f6895c3-fd51-4351-8935-7086c9fc9df3,KUZ 82,2,3,2015-08-10T08:18:45.534781,2015-08-10T08:19:23.541353,94.7
489e798f-cc77-4c00-8313-f91f87d6ea74,PG 495,2,3,2016-11-15T08:30:00.580439,2016-11-15T08:30:38.197938,95.7
ce266792-acba-4ba6-8d96-535574c830d7,ULL 74,1,2,2019-12-28T08:38:28,2019-12-28T08:38:57.881049,120.5
6bd2002f-5863-4b40-b2cb-d98f5b78fc82,NQ 420,1,2,2017-05-17T08:52:30,2017-05-17T08:52:58.497955,126.3
f7ed1d04-cbfb-426b-a655-61a0c1298601,UTC 58,1,2,2017-04-13T08:13:09,2017-04-13T08:13:32.268458,154.7
842680e6-0a64-4e7b-9b3a-3c0bffc522c7,DLP 436,2,3,2019-04-25T08:41:54.391361,2019-04-25T08:42:28.942417,104.2
8a47d5db-3ba5-4aae-b73c-d47498c508b7,AV 593,1,2,2016-11-16T08:03:32,2016-11-16T08:04:03.624054,113.8
c9c23213-5f3a-47de-8be0-d36aa02d2dce,GG 82,1,2,2015-04-07T08:18:32,2015-04-07T08:18:59.611590,130.4
ecfbf10d-8226-4b74-906e-d895c0369b22,WN 90,1,2,2020-09-09T08:41:03,2020-09-09T08:41:28.434118,141.5
936761c7-b8c5-4abe-9977-76cae851d923,HW 13,1,2,2020-10-29T08:13:46,2020-10-29T08:14:14.255526,127.4
cdcea461-d1bd-497f-93f7-ec8a8ddf5915,WS 60,1,2,2018-02-27T08:15:25,2018-02-27T08:15:51.166206,137.6
f1511f96-f4d6-44f1-af6a-8da215f50d94,EIF 9,1,2,2019-11-17T08:12:48,2019-11-17T08:13:13.264981,142.5
6210c519-b65e-4002-8f27-a6a302a4aea3,DVO 4,1,2,2020-12-03T08:49:44,2020-12-03T08:50:08.699985,145.7
a58e8e35-1c42-4db5-a9a6-2382d76b57c9,WKZ 6859,1,2,2018-06-19T08:23:25,2018-06-19T08:23:48.577700,152.7
98d8254c-238d-40ac-9ad0-0277038af553,OF 5,1,2,2015-01-14T08:49:00,2015-01-14T08:49:26.381373,136.5
816e07ad-42db-4759-a930-64d41c880ba4,OF 1,1,2,2016-06-10T08:31:58,2016-06-10T08:32:25.195744,132.4
eaced909-86a9-4a64-a7d3-48d69f3eb48f,TON 21,1,2,2017-06-20T08:20:25,2017-06-20T08:20:51.882566,133.9
167a404f-11b2-450b-82cb-de20d1eef347,YRD 3,1,2,2018-10-06T08:21:20,2018-10-06T08:21:50.891158,116.5
0be9240c-47bc-4e9c-bd06-af1ef04d0ff3,DO 1,1,2,2015-02-21T08:21:43,2015-02-21T08:22:12.587421,121.7
7b200804-354a-4ea8-8f9f-02d801fa1c33,YF 1,1,2,2015-12-09T08:37:19,2015-12-09T08:37:46.292005,131.9
7aa11954-8737-401c-b6a7-45bb3a78becd,KM 4,1,2,2015-09-01T08:08:30,2015-09-01T08:08:55.154798,143.1
4c683c87-15bf-4238-acd9-65113e3b935d,WT 6,2,3,2019-12-10T08:13:22.857127,2019-12-10T08:14:01.965393,92.1
66155dd2-34a3-4707-abe1-836ab956b598,IAW 2,2,3,2016-11-07T08:21:09.288126,2016-11-07T08:21:41.158717,113.0
7e0dc902-f082-407c-9cc0-32dc626ab24e,NH 8,2,3,2018-01-23T08:31:37.538341,2018-01-23T08:32:16.961389,91.3
90dcbd74-418d-441f-b9fb-599413477fd2,WS 28,1,2,2016-08-24T08:39:50,2016-08-24T08:40:17.382451,131.5
af400c60-469c-4703-be1c-06964c894408,YNS 868,2,3,2018-12-24T08:06:44.143459,2018-12-24T08:07:19.984763,100.4
d3b52445-fcc1-4fe4-86bd-a3a02c62cb64,EBF 0,1,2,2019-02-18T08:55:27,2019-02-18T08:55:51.054243,149.7
9cd519c9-04b7-4481-9560-6fca5226b961,GM 45,1,2,2016-09-29T08:14:12,2016-09-29T08:14:41.642125,121.4
e165cf03-ba8e-4a00-8593-ffa53a41aa17,DS 53,1,2,2016-08-09T08:19:56,2016-08-09T08:20:22.514915,135.8
1fee6805-044f-4134-b15c-5a5c28d7f19a,VRT 7361,2,3,2016-04-29T08:10:42.567276,2016-04-29T08:11:19.169765,98.4
d051c16c-4698-4269-b8ee-84c15f7746ea,OQ 543,1,2,2018-05-22T08:35:01,2018-05-22T08:35:26.641640,140.4
e57384ef-8ff3-4eae-9a02-f7f638f0e69c,UXB 813,1,2,2017-04-18T08:10:23,2017-04-18T08:10:49.668419,135.0
25906921-b0a3-402c-b162-20a5741b7378,XYK 4,1,2,2018-02-10T08:19:24,2018-02-10T08:19:52.767489,125.1
45562e1b-f31e-4983-a7ee-2bb3ca3cccc0,QMM 89,1,2,2016-05-08T08:23:07,2016-05-08T08:23:34.379557,131.5
7d0f1b2c-4c80-4602-be68-0c3b4239affd,AG 6,1,2,2017-07-27T08:30:38,2017-07-27T08:31:03.533834,141.0
97b20b70-bfe2-4b63-a405-216b93ae9a69,MMO 0,2,3,2017-05-07T08:42:14.757416,2017-05-07T08:42:50.304768,101.3
36988c5a-ddb9-4e9f-9d05-558f9973ea72,VVN 69,2,3,2018-06-14T08:09:49.470477,2018-06-14T08:10:21.364404,112.9
3f95ec07-951b-40c9-b11d-f32183a4e229,PMG 6060,2,3,2018-07-10T08:37:49.373869,2018-07-10T08:38:25.824644,98.8
606e903d-60a1-42ce-adf9-4f444c611643,PHD 5,1,2,2018-11-04T08:30:05,2018-11-04T08:30:37.690785,110.1
5bdbc3ce-2be5-40b5-b177-be11dc896ba1,UHI 504,2,3,2018-11-11T08:43:39.626428,2018-11-11T08:44:15.194558,101.2
61b22090-b8e9-4cd8-a527-8d1b2fb6e870,YA 481,1,2,2016-05-20T08:12:49,2016-05-20T08:13:14.297028,142.3
863281f4-3817-4894-918b-3bd16c678d7d,OWQ 03,1,2,2018-05-05T08:57:13,2018-05-05T08:57:35.826660,157.7
192b3203-6fb6-4414-b55e-d7a39a69c4d2,DUD 220,1,2,2018-03-08T08:50:52,2018-03-08T08:51:21.871524,120.5
d4bb781e-1b0e-49bd-9f80-6789d71422bd,GDS 60,1,2,2017-07-14T08:39:55,2017-07-14T08:40:20.447610,141.5
aec84dac-0ace-4192-b76c-7d77af7dd8cc,SWR 3,1,2,2016-04-15T08:08:58,2016-04-15T08:09:27.849726,120.6
ce75f7e3-d353-496e-a6b5-8ff70baa33d8,MHL 1987,2,3,2020-04-29T08:49:20.781775,2020-04-29T08:49:58.690344,95.0
27f4e048-297a-4fa8-88f9-4201e3dc0454,QLU 2,1,2,2019-06-17T08:38:12,2019-06-17T08:38:37.539162,141.0
9543ae57-8d6c-4252-a298-15249273fe9d,KKX 4,1,2,2017-04-28T08:07:59,2017-04-28T08:08:23.834195,145.0
a3e2d87d-9962-4e7e-a599-5c934d98dfbb,PV 0833,2,3,2015-05-02T08:01:49.833207,2015-05-02T08:02:26.935125,97.0
dddd81d0-121f-416b-ac8c-06bc9e469f40,YJ 1,2,3,2020-07-30T08:57:21.669573,2020-07-30T08:58:00.802997,92.0
01bf5f1e-d0c6-4366-996d-932b1f6da985,VL 717,2,3,2020-03-02T08:45:50.252273,2020-03-02T08:46:27.794562,95.9
bb73b828-e7e6-4f10-b1f8-565f3e640551,SLY 0528,1,2,2019-01-01T08:29:25,2019-01-01T08:29:56.536481,114.2
7695f555-7973-4ff4-929f-d8caa0d679cb,OZL 000,2,3,2017-07-28T08:49:01.337238,2017-07-28T08:49:35.836463,104.4
8d9c0317-3c0d-45e9-8a5f-75689d6b7cc1,EC 6855,1,2,2017-08-25T08:36:39,2017-08-25T08:37:06.006792,133.3
755c48d2-d6aa-47ae-9d6a-9ee1088b8651,TAI 5643,1,2,2015-08-02T08:31:08,2015-08-02T08:31:37.999713,120.0
bc74e758-06b6-4a69-b7d4-5e6834f39cbc,AH 2298,2,3,2015-12-09T08:38:19.854703,2015-12-09T08:38:58.142639,94.0
6128c801-1481-40b4-a7a9-ed29b90a9bd4,XNX 86,1,2,2017-03-19T08:03:02,2017-03-19T08:03:25.604261,152.5
d361fdd6-8869-4284-9663-92bac5675bf5,ARM 207,1,2,2016-08-03T08:43:39,2016-08-03T08:44:03.670078,145.9
bb3d44b1-f327-44ba-ad5f-dc9e81da1a8b,ZZF 603,1,2,2017-04-08T08:54:45,2017-04-08T08:55:11.696379,134.8
398314bc-4eb9-4f0f-a66d-52e147141f8b,WM 091,2,3,2016-09-07T08:21:54.286749,2016-09-07T08:22:32.682729,93.8
a0b44151-5621-411d-b50f-0af3619a2b59,NDP 5097,2,3,2017-02-22T08:36:09.102483,2017-02-22T08:36:42.844265,106.7
ab652a10-1ae9-45e3-a6fa-2000a54d666b,KME 8,2,3,2017-07-31T08:07:23.832290,2017-07-31T08:08:00.373517,98.5
0ef57faa-f858-4e75-b883-bf16d8bd375d,UW 9,1,2,2018-05-14T08:21:10,2018-05-14T08:21:38.443906,126.6
9fafd5b8-b250-4bb8-a0ae-3d11ae76c3b7,TV 74,1,2,2016-05-10T08:58:00,2016-05-10T08:58:24.787711,145.2
90ef482d-5f94-498f-8a51-e2ce95487181,YK 2207,1,2,2020-02-23T08:13:22,2020-02-23T08:13:48.791113,134.4
6e1801a3-47d0-4c75-a265-b072ea401d37,GT 9126,2,3,2017-07-04T08:47:12.500782,2017-07-04T08:47:51.099909,93.3
5216fdf9-ec66-4b62-9d4c-420ada342f01,VU 15,1,2,2016-10-02T08:39:16,2016-10-02T08:39:47.002681,116.1
95b4b7c1-0319-440c-bbf9-a3bee9d8e58f,JB 279,1,2,2017-04-27T08:58:39,2017-04-27T08:59:10.379699,114.7
622a947e-7a61-41a5-90ba-97406c2658dc,VC 2,1,2,2015-09-27T08:46:20,2015-09-27T08:46:44.032132,149.8
273e2564-131c-47b6-bcbf-34b0c23fc085,CH 92,1,2,2018-09-10T08:16:52,2018-09-10T08:17:20.938686,124.4
e262b7ce-4423-4b03-8d66-7c0292799373,RC 5745,2,3,2015-11-26T08:43:18.385635,2015-11-26T08:43:51.524036,108.6
0f39884e-f5c9-477e-a2a5-6a5ccec1dde9,IB 22,2,3,2016-12-10T08:06:12.908061,2016-12-10T08:06:46.802564,106.2
c87f9fb7-ba18-4790-81af-c35300214ce6,FU 231,2,3,2018-09-17T08:19:01.138636,2018-09-17T08:19:39.055764,94.9
7f1aca75-59c9-458c-a603-0519c38272d2,SN 7,1,2,2019-12-02T08:11:46,2019-12-02T08:12:13.710061,129.9
99227cf7-e4d4-4501-97a9-cefb8e578a5c,WQ 184,2,3,2019-07-30T08:20:26.599509,2019-07-30T08:21:05.620128,92.3
07feae8e-7f02-45b4-b09f-eb456c5a615a,IIO 0348,1,2,2015-02-08T08:15:22,2015-02-08T08:15:45.975790,150.2
c79c658e-24f8-4534-ae1e-7fef99cef091,USL 315,1,2,2015-12-05T08:34:04,2015-12-05T08:34:30.895227,133.9
3648a58b-dbe1-48b3-a794-e3d7d24ded0a,NDP 5097,1,2,2017-07-19T08:43:18,2017-07-19T08:43:40.785232,158.0
6a28fd90-7ed2-4be7-ae68-f6909cc59193,PE 024,1,2,2020-10-22T08:38:54,2020-10-22T08:39:20.947618,133.6
343060f0-beb1-4ba4-9cc9-9098ada4f6ad,OX 8,2,3,2017-11-25T08:05:39.597811,2017-11-25T08:06:14.344586,103.6
dfc4c5e1-0cd6-4043-bfc5-e2693b7a5c8d,NEC 008,2,3,2016-07-25T08:18:47.094489,2016-07-25T08:19:21.238965,105.4
349e1097-e7f8-4e4a-a4e9-a7f4f6be166f,OS 50,2,3,2019-02-23T08:42:29.998765,2019-02-23T08:43:01.327452,114.9
ea816084-a46e-4c92-be68-ab534088e3b1,JM 460,1,2,2015-03-23T08:26:38,2015-03-23T08:27:10.198300,111.8
36ff6c21-7c62-41cf-a5fe-2aed89d544f3,AF 62,2,3,2018-10-27T08:09:22.772511,2018-10-27T08:09:58.888356,99.7
e94e6511-d21f-415f-835b-144469f2170e,BY 7,1,2,2018-03-01T08:51:17,2018-03-01T08:51:46.996919,120.0
71c20947-b914-42ab-9ad9-a390152ce9d1,DF 475,1,2,2018-09-29T08:44:12,2018-09-29T08:44:40.322872,127.1
fbd79c46-38ef-48b4-ad2e-95b59134c3db,XN 039,2,3,2020-12-05T08:14:59.937620,2020-12-05T08:15:35.895963,100.1
9cad2a96-66e9-4001-9f50-4e3552d92a85,YMC 1,2,3,2017-02-03T08:07:45.660028,2017-02-03T08:08:20.957879,102.0
864b6e56-fdae-458d-8215-37f3f5571bc2,KY 68,2,3,2016-03-17T08:52:43.225532,2016-03-17T08:53:17.892726,103.8
530e5673-6ac1-4997-b0d8-bc4be4c4e288,NWG 9845,1,2,2020-02-01T08:10:06,2020-02-01T08:10:31.754367,139.8
6f190d7f-cad4-4adb-90a5-113e52861d87,TT 283,2,3,2017-05-05T08:27:47.486367,2017-05-05T08:28:23.915044,98.8
fe49aad6-418b-4e90-a1a8-8b618b1e4020,VJJ 415,1,2,2018-06-22T08:07:33,2018-06-22T08:08:00.680202,130.1
c5baaa6b-2d44-4d4f-8fcc-b990625ec38c,QEI 7,2,3,2019-02-26T08:19:46.776006,2019-02-26T08:20:21.029867,105.1
c6922c57-a163-4c88-b952-03bf0742514e,OQB 47,1,2,2019-03-07T08:46:55,2019-03-07T08:47:21.803863,134.3
752913dc-3e3c-401b-a630-0bf99051ef0d,UKS 5,1,2,2016-01-23T08:21:17,2016-01-23T08:21:41.229550,148.6
7fbf2a91-2ce8-4f70-a493-8d8436ba0029,WB 0,2,3,2019-01-02T08:38:14.060324,2019-01-02T08:38:48.412264,104.8
c8be74eb-e5c1-40c2-9ec5-30311544c028,SHR 1534,1,2,2016-05-24T08:24:03,2016-05-24T08:24:30.564203,130.6
b5f52732-d1cf-473d-b5d4-326a73ed9ba9,QM 0,2,3,2019-05-28T08:12:03.901967,2019-05-28T08:12:36.528435,110.3
4917a76b-b484-4d2e-8f5f-8aeb567ff1ce,NX 716,1,2,2015-04-28T08:52:15,2015-04-28T08:52:41.664980,135.0
73b40d58-cf32-4b5c-a175-6f814cd20b1a,ZPY 7,1,2,2016-10-22T08:17:55,2016-10-22T08:18:24.321742,122.8
3b6c0bd8-64d6-405f-b4f1-0e6e289945f4,WZ 14,1,2,2016-09-13T08:28:40,2016-09-13T08:29:04.841656,144.9
368a066e-b08c-4a22-8a0c-815dbee15c51,CD 9,2,3,2019-10-01T08:46:38.255725,2019-10-01T08:47:12.475009,105.2
d7f1eaac-e0e9-4de0-84f4-9c8c64598642,DWI 70,2,3,2015-08-14T08:20:28.852497,2015-08-14T08:21:07.297781,93.6
07dda67f-9df2-4afb-8476-8148ec56e8e5,NCE 578,1,2,2016-11-12T08:46:56,2016-11-12T08:47:27.871763,113.0
e09d23d6-a65d-47da-b4e5-73283ee4aa02,RT 784,2,3,2017-12-13T08:26:52.892214,2017-12-13T08:27:26.348825,107.6
7f11a62d-dfda-4cbb-b86a-d6164672d663,UZG 723,2,3,2018-12-08T08:08:06.984615,2018-12-08T08:08:43.884614,97.6
2950ccc7-06e7-4b7e-9d8c-84044f5c357e,VLY 61,1,2,2017-09-03T08:45:05,2017-09-03T08:45:37.531034,110.7
34af1c41-b8bc-44b1-a567-238dc1cd5557,ST 1791,2,3,2019-10-26T08:55:01.992870,2019-10-26T08:55:34.574534,110.5
4348054b-8c30-4504-900e-81400b12e9d1,HMS 814,1,2,2015-05-17T08:08:55,2015-05-17T08:09:21.768617,134.5
ac07908f-40dd-4a3f-bedf-0638ec48fef7,HNI 144,1,2,2019-02-27T08:29:15,2019-02-27T08:29:44.112136,123.7
99a04e78-7309-4258-b235-f5d5ff3f0a33,IK 1,1,2,2017-01-16T08:55:06,2017-01-16T08:55:38.520016,110.7
e6db8f4c-4585-4a9d-9abc-1085b66f90ab,DJE 247,1,2,2020-02-29T08:02:26,2020-02-29T08:02:50.728161,145.6
fbe7226f-c150-406b-8045-e23c6750ca69,CU 7148,2,3,2016-06-20T08:12:34.444878,2016-06-20T08:13:12.581017,94.4
60c64533-70a5-4e8a-8dcb-e396909306b2,VL 641,2,3,2020-01-06T08:55:23.781738,2020-01-06T08:56:00.306021,98.6
1100f6c9-bcbb-443d-a1cb-3e9065ed552d,RKE 541,1,2,2020-05-21T08:43:42,2020-05-21T08:44:14.376186,111.2
34f1b11c-2864-4a61-a8af-f140b37b1822,GA 596,1,2,2018-11-02T08:51:28,2018-11-02T08:51:56.747893,125.2
89905ab4-03c8-4065-a21d-b84bacccb4cf,PGC 6569,1,2,2016-07-25T08:45:21,2016-07-25T08:45:44.493091,153.2
6162434d-83b3-42e0-a62e-203f578e1007,JW 48,1,2,2015-10-04T08:28:58,2015-10-04T08:29:27.237908,123.1
59caf1b8-c636-4eac-a08a-faa7ba5ee396,NFY 5127,2,3,2015-03-01T08:22:06.326958,2015-03-01T08:22:41.994671,100.9
74558727-4788-4f5c-a405-61876ac24549,GUS 2,1,2,2016-06-17T08:09:02,2016-06-17T08:09:28.863884,134.0
405207fa-7fa8-4c7e-a53b-7ce662d07544,MX 6,1,2,2015-01-23T08:07:24,2015-01-23T08:07:49.972276,138.6
3ab29230-1d52-42b6-95d8-e8bddadb0217,WZ 14,1,2,2018-10-23T08:46:46,2018-10-23T08:47:13.676278,130.1
0a37e020-976f-4633-a79f-117e2f0a5c5d,VQB 926,1,2,2017-07-07T08:20:22,2017-07-07T08:20:53.423505,114.6
39d780c2-3608-42f1-b042-d21e84a44d1a,DUC 43,1,2,2019-05-11T08:42:52,2019-05-11T08:43:16.193832,148.8
e4f70aa0-f736-4bb3-89cc-c398f960898c,OT 0613,1,2,2018-12-13T08:41:08,2018-12-13T08:41:32.090121,149.4
c5f5e796-8442-475c-8041-910ee67d9cac,SDE 0,1,2,2020-07-18T08:02:23,2020-07-18T08:02:55.662960,110.2
afe1192d-27ed-44c8-83a4-0772f3d3ecb4,MBC 8083,1,2,2015-02-02T08:46:59,2015-02-02T08:47:26.876525,129.1
8c89fc0c-d049-466f-9e4d-555d7a82a29f,IK 4937,1,2,2015-11-15T08:25:40,2015-11-15T08:26:11.349237,114.8
bcac62ca-f5a8-43ea-ab3b-6e2c960610a1,BKK 6,2,3,2017-03-24T08:39:52.648428,2017-03-24T08:40:25.893847,108.3
05ded610-896a-4915-8bd8-aef30087ee5f,GL 59,2,3,2020-05-28T08:53:30.649986,2020-05-28T08:54:02.736150,112.2
b39f1cd1-56a0-48f0-ba3d-01a72ae3a9b3,YN 898,2,3,2017-02-22T08:33:41.774025,2017-02-22T08:34:13.608212,113.1
e2c0624e-67d3-4a3a-b864-4bdc3ce4d46b,KTL 3418,2,3,2015-04-23T08:38:45.368121,2015-04-23T08:39:24.562476,91.8
d4a78c73-dfc3-4390-bda3-5d77df71670f,SZW 82,1,2,2016-09-13T08:59:27,2016-09-13T08:59:57.951190,116.3
676cdc90-6ad4-46b9-a461-dc07103bf8e6,OPO 58,1,2,2016-02-13T08:43:41,2016-02-13T08:44:10.132321,123.6
81df918a-a2da-4f1b-9861-26e57e6428c7,JUU 245,1,2,2015-07-17T08:27:37,2015-07-17T08:28:01.016976,149.9
b44ec6cb-8201-4521-8df3-c2fdbfa5f5af,WXX 51,1,2,2015-03-20T08:26:06,2015-03-20T08:26:31.983193,138.6
f8c44d79-510a-407b-87d6-d52d3d4da0c9,YV 5,2,3,2016-04-29T08:21:58.479615,2016-04-29T08:22:36.474603,94.7
29b2d288-1780-4330-935f-3ee5e945161d,WP 5,1,2,2020-02-15T08:00:33,2020-02-15T08:01:00.887471,129.1
9baa5653-2124-4ec8-ab4a-414910690a62,SKQ 45,1,2,2019-02-23T08:17:52,2019-02-23T08:18:19.422552,131.3
78195476-d5f9-4681-b1f3-52c1c267e630,RIK 51,1,2,2017-06-16T08:06:07,2017-06-16T08:06:32.391140,141.8
b3ed1c60-f04e-4d80-9b8b-da96b57cbca4,PM 059,1,2,2016-09-08T08:52:08,2016-09-08T08:52:33.137009,143.2
f4309d4b-fb2e-468a-9d22-e9b0e223d0df,QUI 75,2,3,2015-07-11T08:16:07.011638,2015-07-11T08:16:43.597858,98.4
de999433-acff-4685-bfee-e2c49f3ceace,BQY 47,2,3,2019-03-22T08:51:32.111738,2019-03-22T08:52:11.072299,92.4
71d1a870-e732-43a7-b07d-5fe1fecbff28,YBB 22,2,3,2018-03-02T08:22:53.152553,2018-03-02T08:23:31.889547,92.9
8f51250a-dfa5-4c16-98f7-cb4512bdf202,PNB 3,1,2,2018-05-14T08:11:39,2018-05-14T08:12:08.195202,123.3
275aa5c4-fdc7-4bef-9bb8-f2a96f91da09,GI 5459,1,2,2019-04-28T08:40:28,2019-04-28T08:40:54.060168,138.1
1c802ddc-37cc-4f3c-9662-ec0354d25810,KU 3350,1,2,2019-03-15T08:41:48,2019-03-15T08:42:16.867335,124.7
c99fa67f-e2d5-4a5b-bc26-b7f112dcf237,ZH 93,2,3,2018-10-31T08:20:23.564957,2018-10-31T08:20:58.577323,102.8
63b61c9e-2668-4901-bda4-6b0a0d30fefa,IRG 573,2,3,2020-05-24T08:23:46.223594,2020-05-24T08:24:21.738104,101.4
9d743be1-897b-4e58-80e4-732630afe53f,WA 358,1,2,2017-03-04T08:14:44,2017-03-04T08:15:09.113312,143.4
23c2cc91-d528-4f93-98c2-3b2c858e3b5a,WWF 8,1,2,2016-09-09T08:35:25,2016-09-09T08:35:55.712523,117.2
cb5dd12b-8adb-44c7-a6e7-056ff835cb5b,VK 3302,2,3,2015-06-23T08:48:35.814057,2015-06-23T08:49:14.120955,94.0
682cfb03-308a-4da0-9263-f9db706dc570,YDG 4542,1,2,2019-01-26T08:29:41,2019-01-26T08:30:10.776323,120.9
9b30666d-bb95-4195-9b6f-a9e9f47d18d5,IQT 260,1,2,2016-08-01T08:14:27,2016-08-01T08:14:55.342259,127.0
cafcc21f-dad0-4d19-b8d0-2127fd0495d7,NF 007,1,2,2020-03-08T08:26:10,2020-03-08T08:26:35.442545,141.5
2710a961-a110-4ced-bae4-b1eab74b3480,EHF 4,2,3,2019-05-13T08:43:25.282031,2019-05-13T08:43:59.579084,105.0
c64e9871-c21e-40e0-8b0a-574986cf0ccf,IMZ 054,2,3,2020-04-21T08:55:04.892718,2020-04-21T08:55:42.672451,95.3
5966faa3-21ca-4fad-9086-40b0d7c6274c,ILW 7814,2,3,2019-10-06T08:57:24.746362,2019-10-06T08:57:57.757796,109.1
e92b8058-e640-4ee8-8543-6ae47da26bbb,CA 4,1,2,2017-02-08T08:09:52,2017-02-08T08:10:17.099994,143.4
